corpus,model_type,feature,term,coef,p_value,aic,n
seame,all_condition,F0msemin,C(condition)[T.monolingual_ZH],-117.99036024027312,1.88264914221448e-19,790000.1068954524,52313
seame,all_condition,F0msemin,has_discourse_marker[T.True],1.5921287839609182,0.7001020792007361,790000.1068954524,52313
seame,all_condition,F0msemin,has_repetition[T.True],27.756221991151932,1.8786070367732067e-10,790000.1068954524,52313
seame,all_condition,F0msemin,C(gender)[T.male],-295.2503380647004,0.0,790000.1068954524,52313
seame,all_condition,F0msemin,C(age_bucket)[T.25+],-18.319973824703908,0.051634751767360786,790000.1068954524,52313
seame,all_condition,F0msemin,C(age_bucket)[T.<19],295.9444548158862,2.8882065784113327e-07,790000.1068954524,52313
seame,all_condition,F0msemin,C(nationality)[T.singaporean],166.1598386539835,5.779797858097083e-98,790000.1068954524,52313
seame,all_condition,F0msemin,C(condition)[T.monolingual_EN]:C(gender)[T.male],-44.57026651772698,2.3406371596240702e-05,790000.1068954524,52313
seame,all_condition,F0msemin,C(condition)[T.monolingual_ZH]:C(gender)[T.male],115.29528401601127,3.9581326735771183e-29,790000.1068954524,52313
seame,all_condition,F0msemin,C(condition)[T.monolingual_EN]:C(age_bucket)[T.25+],22.583312619222024,0.48087665181296424,790000.1068954524,52313
seame,all_condition,F0msemin,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.25+],67.67744177124,7.408931255746022e-05,790000.1068954524,52313
seame,all_condition,F0msemin,C(condition)[T.monolingual_EN]:C(age_bucket)[T.<19],-50.38254666612297,0.4741807109313194,790000.1068954524,52313
seame,all_condition,F0msemin,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.<19],134.73230649880256,0.12459959636996931,790000.1068954524,52313
seame,all_condition,F0msemin,C(condition)[T.monolingual_EN]:C(nationality)[T.singaporean],4.665029841771063,0.8638312461508584,790000.1068954524,52313
seame,all_condition,F0msemin,C(condition)[T.monolingual_ZH]:C(nationality)[T.singaporean],-3.122187499036862,0.8207756724734094,790000.1068954524,52313
seame,all_condition,F0tiltmax,Intercept,-147.9984785490633,3.3823952171960717e-75,788260.4964294863,52313
seame,all_condition,F0tiltmax,C(condition)[T.monolingual_EN],53.408403330628026,0.04434406237638552,788260.4964294863,52313
seame,all_condition,F0tiltmax,C(condition)[T.monolingual_ZH],53.26227994464117,3.454511204643512e-05,788260.4964294863,52313
seame,all_condition,F0tiltmax,has_discourse_marker[T.True],16.647885350046902,4.225086306068952e-05,788260.4964294863,52313
seame,all_condition,F0tiltmax,has_repetition[T.True],22.518962585933462,1.473696563052268e-07,788260.4964294863,52313
seame,all_condition,F0tiltmax,C(gender)[T.male],154.16418415486473,1.207388791649446e-188,788260.4964294863,52313
seame,all_condition,F0tiltmax,C(age_bucket)[T.25+],47.00138923358219,3.8500001333284394e-07,788260.4964294863,52313
seame,all_condition,F0tiltmax,C(age_bucket)[T.<19],490.278538224869,5.613777662295133e-18,788260.4964294863,52313
seame,all_condition,F0tiltmax,C(nationality)[T.singaporean],214.7728979424782,2.9398010260528764e-167,788260.4964294863,52313
seame,all_condition,F0tiltmax,C(condition)[T.monolingual_EN]:C(gender)[T.male],-158.65675013767952,8.529202327442322e-53,788260.4964294863,52313
seame,all_condition,F0tiltmax,C(condition)[T.monolingual_ZH]:C(gender)[T.male],6.159500136566681,0.5426012225628769,788260.4964294863,52313
seame,all_condition,F0tiltmax,C(condition)[T.monolingual_EN]:C(age_bucket)[T.25+],19.489735211627245,0.5362240378300417,788260.4964294863,52313
seame,all_condition,F0tiltmax,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.25+],-55.06582371398843,0.0010438355698428742,788260.4964294863,52313
seame,all_condition,F0tiltmax,C(condition)[T.monolingual_EN]:C(age_bucket)[T.<19],-82.95564165780313,0.2308578963033317,788260.4964294863,52313
seame,all_condition,F0tiltmax,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.<19],79.57139196870227,0.35641887598502797,788260.4964294863,52313
seame,all_condition,F0tiltmax,C(condition)[T.monolingual_EN]:C(nationality)[T.singaporean],-18.912943223186343,0.4795994240746019,788260.4964294863,52313
seame,all_condition,F0tiltmax,C(condition)[T.monolingual_ZH]:C(nationality)[T.singaporean],-112.46421565570765,1.08998171099067e-16,788260.4964294863,52313
seame,all_condition,F0tiltavg,Intercept,-225.0737585306409,3.007580367335783e-188,783023.690247768,52313
seame,all_condition,F0tiltavg,C(condition)[T.monolingual_EN],85.35591517565115,0.000728898209658237,783023.690247768,52313
seame,all_condition,F0tiltavg,C(condition)[T.monolingual_ZH],-33.59829326744477,0.006022960986863095,783023.690247768,52313
seame,all_condition,F0tiltavg,has_discourse_marker[T.True],3.607526713357009,0.3508493272013209,783023.690247768,52313
seame,all_condition,F0tiltavg,has_repetition[T.True],9.715102733222336,0.017121504267312425,783023.690247768,52313
seame,all_condition,F0tiltavg,C(gender)[T.male],115.00876664355577,3.512347173022501e-117,783023.690247768,52313
seame,all_condition,F0tiltavg,C(age_bucket)[T.25+],84.77989922527745,6.377796050458089e-22,783023.690247768,52313
seame,all_condition,F0tiltavg,C(age_bucket)[T.<19],591.5150330183932,6.157368167808754e-28,783023.690247768,52313
seame,all_condition,F0tiltavg,C(nationality)[T.singaporean],207.79418358537768,6.177899531813572e-173,783023.690247768,52313
seame,all_condition,F0tiltavg,C(condition)[T.monolingual_EN]:C(gender)[T.male],-176.90714461800675,8.267045650457841e-72,783023.690247768,52313
seame,all_condition,F0tiltavg,C(condition)[T.monolingual_ZH]:C(gender)[T.male],23.714433831403415,0.013720698338092053,783023.690247768,52313
seame,all_condition,F0tiltavg,C(condition)[T.monolingual_EN]:C(age_bucket)[T.25+],-2.666129773579218,0.9291166590076181,783023.690247768,52313
seame,all_condition,F0tiltavg,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.25+],24.88160954673196,0.1193603167706794,783023.690247768,52313
seame,all_condition,F0tiltavg,C(condition)[T.monolingual_EN]:C(age_bucket)[T.<19],-53.77126436234271,0.4142151040493167,783023.690247768,52313
seame,all_condition,F0tiltavg,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.<19],51.863903374027885,0.527425231320537,783023.690247768,52313
seame,all_condition,F0tiltavg,C(condition)[T.monolingual_EN]:C(nationality)[T.singaporean],-94.68265857646855,0.00019878328295687775,783023.690247768,52313
seame,all_condition,F0tiltavg,C(condition)[T.monolingual_ZH]:C(nationality)[T.singaporean],-11.647926353299107,0.3662853054326478,783023.690247768,52313
seame,all_condition,F0tiltstd,Intercept,75.64689566543913,1.731724327419533e-128,689327.9624925358,52313
seame,all_condition,F0tiltstd,C(condition)[T.monolingual_EN],-43.782208719822684,2.2034567211811092e-05,689327.9624925358,52313
seame,all_condition,F0tiltstd,C(condition)[T.monolingual_ZH],93.67030343047874,3.472279540138002e-78,689327.9624925358,52313
seame,all_condition,F0tiltstd,has_discourse_marker[T.True],7.51794215515853,1.9342303053169828e-06,689327.9624925358,52313
seame,all_condition,F0tiltstd,has_repetition[T.True],7.154458718559192,1.7171281402485883e-05,689327.9624925358,52313
seame,all_condition,F0tiltstd,C(gender)[T.male],46.14655721909243,3.338418060157865e-113,689327.9624925358,52313
seame,all_condition,F0tiltstd,C(age_bucket)[T.25+],-38.44700289800176,1.1976923065329515e-26,689327.9624925358,52313
seame,all_condition,F0tiltstd,C(age_bucket)[T.<19],-82.98198837164198,0.00016606248917789112,689327.9624925358,52313
seame,all_condition,F0tiltstd,C(nationality)[T.singaporean],-2.4395353568112617,0.41854330885759383,689327.9624925358,52313
seame,all_condition,F0tiltstd,C(condition)[T.monolingual_EN]:C(gender)[T.male],42.76439131486279,2.4684660494877908e-26,689327.9624925358,52313
seame,all_condition,F0tiltstd,C(condition)[T.monolingual_ZH]:C(gender)[T.male],-24.56190609500087,4.1226112955299796e-10,689327.9624925358,52313
seame,all_condition,F0tiltstd,C(condition)[T.monolingual_EN]:C(age_bucket)[T.25+],15.444343766575118,0.2070262851119701,689327.9624925358,52313
seame,all_condition,F0tiltstd,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.25+],-83.53121246108816,1.7907897747285734e-37,689327.9624925358,52313
seame,all_condition,F0tiltstd,C(condition)[T.monolingual_EN]:C(age_bucket)[T.<19],-7.421740515764752,0.782583796658575,689327.9624925358,52313
seame,all_condition,F0tiltstd,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.<19],17.65958076035694,0.5982733558339748,689327.9624925358,52313
seame,all_condition,F0tiltstd,C(condition)[T.monolingual_EN]:C(nationality)[T.singaporean],62.78675616237665,1.5351156716318784e-09,689327.9624925358,52313
seame,all_condition,F0tiltstd,C(condition)[T.monolingual_ZH]:C(nationality)[T.singaporean],-103.50530403391527,1.0014278737379785e-85,689327.9624925358,52313
seame,all_condition,F0msestd,Intercept,58.24771669399593,4.2789194705025147e-94,678654.2095678671,52313
seame,all_condition,F0msestd,C(condition)[T.monolingual_EN],-21.500716817422166,0.021015048107626777,678654.2095678671,52313
seame,all_condition,F0msestd,C(condition)[T.monolingual_ZH],90.18689146004846,1.3854567421766278e-88,678654.2095678671,52313
seame,all_condition,F0msestd,has_discourse_marker[T.True],12.804254383564777,2.8177769273754364e-19,678654.2095678671,52313
seame,all_condition,F0msestd,has_repetition[T.True],7.486575166299164,6.313847354901464e-07,678654.2095678671,52313
seame,all_condition,F0msestd,C(gender)[T.male],-30.469994420823138,1.5374159856081196e-61,678654.2095678671,52313
seame,all_condition,F0msestd,C(age_bucket)[T.25+],-30.35420722580167,9.359417971373743e-21,678654.2095678671,52313
seame,all_condition,F0msestd,C(age_bucket)[T.<19],-102.14621555245978,2.852110932621903e-07,678654.2095678671,52313
seame,all_condition,F0msestd,C(nationality)[T.singaporean],29.967131802786813,3.9040555508223644e-28,678654.2095678671,52313
seame,all_condition,F0msestd,C(condition)[T.monolingual_EN]:C(gender)[T.male],-16.772505918918853,3.958026509132317e-06,678654.2095678671,52313
seame,all_condition,F0msestd,C(condition)[T.monolingual_ZH]:C(gender)[T.male],-27.795467998765492,4.849294906865344e-15,678654.2095678671,52313
seame,all_condition,F0msestd,C(condition)[T.monolingual_EN]:C(age_bucket)[T.25+],43.238782493071305,9.164473888788777e-05,678654.2095678671,52313
seame,all_condition,F0msestd,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.25+],-81.59138324047716,1.538557938749225e-43,678654.2095678671,52313
seame,all_condition,F0msestd,C(condition)[T.monolingual_EN]:C(age_bucket)[T.<19],11.81590436947074,0.626596961742919,678654.2095678671,52313
seame,all_condition,F0msestd,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.<19],26.850771699438575,0.37499798967927156,678654.2095678671,52313
seame,all_condition,F0msestd,C(condition)[T.monolingual_EN]:C(nationality)[T.singaporean],19.024697356575388,0.042637830022724504,678654.2095678671,52313
seame,all_condition,F0msestd,C(condition)[T.monolingual_ZH]:C(nationality)[T.singaporean],-105.85219879124365,2.7033102114077008e-109,678654.2095678671,52313
seame,all_condition,1F0max,Intercept,242.16276262341086,0.0,574413.4382554026,52313
seame,all_condition,1F0max,C(condition)[T.monolingual_EN],4.070499933791247,0.23670591104694091,574413.4382554026,52313
seame,all_condition,1F0max,C(condition)[T.monolingual_ZH],1.142137827796347,0.49291117066251666,574413.4382554026,52313
seame,all_condition,1F0max,has_discourse_marker[T.True],-0.9444504438482209,0.07286421076834192,574413.4382554026,52313
seame,all_condition,1F0max,has_repetition[T.True],1.0168915190131531,0.0668546774020852,574413.4382554026,52313
seame,all_condition,1F0max,C(gender)[T.male],-99.77915213166602,0.0,574413.4382554026,52313
seame,all_condition,1F0max,C(age_bucket)[T.25+],-8.814984400273795,1.98993030293738e-13,574413.4382554026,52313
seame,all_condition,1F0max,C(age_bucket)[T.<19],-53.40235757744494,3.6792845175626135e-13,574413.4382554026,52313
seame,all_condition,1F0max,C(nationality)[T.singaporean],9.741298481004689,3.537841030169232e-22,574413.4382554026,52313
seame,all_condition,1F0max,C(condition)[T.monolingual_EN]:C(gender)[T.male],1.3424065879978397,0.31724232870906527,574413.4382554026,52313
seame,all_condition,1F0max,C(condition)[T.monolingual_ZH]:C(gender)[T.male],8.81684141742209,1.722721502510075e-11,574413.4382554026,52313
seame,all_condition,1F0max,C(condition)[T.monolingual_EN]:C(age_bucket)[T.25+],-1.682696688083538,0.6801107858393904,574413.4382554026,52313
seame,all_condition,1F0max,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.25+],-7.8490204944627315,0.0003086488826759014,574413.4382554026,52313
seame,all_condition,1F0max,C(condition)[T.monolingual_EN]:C(age_bucket)[T.<19],4.392676246614955,0.6242422752233048,574413.4382554026,52313
seame,all_condition,1F0max,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.<19],8.868276255164847,0.427456280019774,574413.4382554026,52313
seame,all_condition,1F0max,C(condition)[T.monolingual_EN]:C(nationality)[T.singaporean],-4.978210734670279,0.15080855663146786,574413.4382554026,52313
seame,all_condition,1F0max,C(condition)[T.monolingual_ZH]:C(nationality)[T.singaporean],-10.121223708196066,8.19883107388401e-09,574413.4382554026,52313
seame,all_condition,F0max,Intercept,246.9858369481597,0.0,577338.1116861969,52313
seame,all_condition,F0max,C(condition)[T.monolingual_EN],2.2088816310870967,0.5323609817064613,577338.1116861969,52313
seame,all_condition,F0max,C(condition)[T.monolingual_ZH],5.255505325371967,0.002154599585645577,577338.1116861969,52313
seame,all_condition,F0max,has_discourse_marker[T.True],-1.2708570473397383,0.018923985366217744,577338.1116861969,52313
seame,all_condition,F0max,has_repetition[T.True],1.7174757614918563,0.002613846322262382,577338.1116861969,52313
seame,all_condition,F0max,C(gender)[T.male],-90.51726925233216,0.0,577338.1116861969,52313
seame,all_condition,F0max,C(age_bucket)[T.25+],-11.851036766374976,7.495857564217128e-22,577338.1116861969,52313
seame,all_condition,F0max,C(age_bucket)[T.<19],-70.1362045250189,1.70444818678961e-20,577338.1116861969,52313
seame,all_condition,F0max,C(nationality)[T.singaporean],21.4918507912662,1.4376757817081383e-95,577338.1116861969,52313
seame,all_condition,F0max,C(condition)[T.monolingual_EN]:C(gender)[T.male],3.4966933173130283,0.011300042799021021,577338.1116861969,52313
seame,all_condition,F0max,C(condition)[T.monolingual_ZH]:C(gender)[T.male],-1.9865039019986352,0.14039021479043998,577338.1116861969,52313
seame,all_condition,F0max,C(condition)[T.monolingual_EN]:C(age_bucket)[T.25+],2.6541903736704966,0.5271067690660949,577338.1116861969,52313
seame,all_condition,F0max,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.25+],-9.03878770468072,5.339909690451029e-05,577338.1116861969,52313
seame,all_condition,F0max,C(condition)[T.monolingual_EN]:C(age_bucket)[T.<19],10.793709673222967,0.24181282401292303,577338.1116861969,52313
seame,all_condition,F0max,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.<19],6.161220731115221,0.591874289651703,577338.1116861969,52313
seame,all_condition,F0max,C(condition)[T.monolingual_EN]:C(nationality)[T.singaporean],-9.10342964234131,0.010627405654315534,577338.1116861969,52313
seame,all_condition,F0max,C(condition)[T.monolingual_ZH]:C(nationality)[T.singaporean],-11.406471679984131,2.666530085855469e-10,577338.1116861969,52313
seame,all_condition,lastF0max,Intercept,240.20025978482326,0.0,578164.9865815574,52313
seame,all_condition,lastF0max,C(condition)[T.monolingual_EN],5.31958338305493,0.13572857879435418,578164.9865815574,52313
seame,all_condition,lastF0max,C(condition)[T.monolingual_ZH],8.264182971343825,1.699981586262221e-06,578164.9865815574,52313
seame,all_condition,lastF0max,has_discourse_marker[T.True],-2.982556259562608,4.6499175480985136e-08,578164.9865815574,52313
seame,all_condition,lastF0max,has_repetition[T.True],0.6862127999420864,0.23281037429484266,578164.9865815574,52313
seame,all_condition,lastF0max,C(gender)[T.male],-86.80344473043267,0.0,578164.9865815574,52313
seame,all_condition,lastF0max,C(age_bucket)[T.25+],-16.782905808543457,1.7525763754875096e-41,578164.9865815574,52313
seame,all_condition,lastF0max,C(age_bucket)[T.<19],-57.49499870817639,4.417718941283487e-14,578164.9865815574,52313
seame,all_condition,lastF0max,C(nationality)[T.singaporean],17.516195446573,3.1860639433372505e-63,578164.9865815574,52313
seame,all_condition,lastF0max,C(condition)[T.monolingual_EN]:C(gender)[T.male],-0.8840730940059782,0.525122804136278,578164.9865815574,52313
seame,all_condition,lastF0max,C(condition)[T.monolingual_ZH]:C(gender)[T.male],-5.1049100536386165,0.0001707903012579619,578164.9865815574,52313
seame,all_condition,lastF0max,C(condition)[T.monolingual_EN]:C(age_bucket)[T.25+],4.575893562484272,0.27936956949036956,578164.9865815574,52313
seame,all_condition,lastF0max,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.25+],-7.952723232597709,0.000420529550374249,578164.9865815574,52313
seame,all_condition,lastF0max,C(condition)[T.monolingual_EN]:C(age_bucket)[T.<19],8.65450544153613,0.3517981096457272,578164.9865815574,52313
seame,all_condition,lastF0max,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.<19],-1.0471403349894122,0.9279691015894393,578164.9865815574,52313
seame,all_condition,lastF0max,C(condition)[T.monolingual_EN]:C(nationality)[T.singaporean],-11.500051323722476,0.0013656001359340217,578164.9865815574,52313
seame,all_condition,lastF0max,C(condition)[T.monolingual_ZH]:C(nationality)[T.singaporean],-8.715956012443526,1.6730038285815883e-06,578164.9865815574,52313
seame,all_condition,lastF0avg,Intercept,202.64327288709538,0.0,561515.6846400028,52313
seame,all_condition,lastF0avg,C(condition)[T.monolingual_EN],-1.5716456971409778,0.6052918719492106,561515.6846400028,52313
seame,all_condition,lastF0avg,C(condition)[T.monolingual_ZH],11.159539403696163,3.548231096298022e-14,561515.6846400028,52313
seame,all_condition,lastF0avg,has_discourse_marker[T.True],-2.8307558223866924,1.1984518298646726e-09,561515.6846400028,52313
seame,all_condition,lastF0avg,has_repetition[T.True],-0.7111354339392582,0.14712430193318943,561515.6846400028,52313
seame,all_condition,lastF0avg,C(gender)[T.male],-64.35028049599565,0.0,561515.6846400028,52313
seame,all_condition,lastF0avg,C(age_bucket)[T.25+],-8.954260808115409,3.057564521488011e-17,561515.6846400028,52313
seame,all_condition,lastF0avg,C(age_bucket)[T.<19],-62.84797247733382,3.9529637248423603e-22,561515.6846400028,52313
seame,all_condition,lastF0avg,C(nationality)[T.singaporean],8.666755704481156,1.9237508605921347e-22,561515.6846400028,52313
seame,all_condition,lastF0avg,C(condition)[T.monolingual_EN]:C(gender)[T.male],11.72929528234376,5.049904089698599e-23,561515.6846400028,52313
seame,all_condition,lastF0avg,C(condition)[T.monolingual_ZH]:C(gender)[T.male],-6.496775372588003,2.0445214216172954e-08,561515.6846400028,52313
seame,all_condition,lastF0avg,C(condition)[T.monolingual_EN]:C(age_bucket)[T.25+],6.081640233399961,0.09185915816168645,561515.6846400028,52313
seame,all_condition,lastF0avg,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.25+],-9.338646454276624,1.2002671970675645e-06,561515.6846400028,52313
seame,all_condition,lastF0avg,C(condition)[T.monolingual_EN]:C(age_bucket)[T.<19],19.253756113042453,0.015153403039858026,561515.6846400028,52313
seame,all_condition,lastF0avg,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.<19],-3.293027022543398,0.7388876669534539,561515.6846400028,52313
seame,all_condition,lastF0avg,C(condition)[T.monolingual_EN]:C(nationality)[T.singaporean],-14.097270976614778,4.190175663624129e-06,561515.6846400028,52313
seame,all_condition,lastF0avg,C(condition)[T.monolingual_ZH]:C(nationality)[T.singaporean],-9.909190728320443,1.7281567160426678e-10,561515.6846400028,52313
seame,cs_directionality,F0msemax,Intercept,318.17155210084707,1.7022351981676867e-61,468751.1736750081,30292
seame,cs_directionality,F0msemax,has_discourse_marker[T.True],37.623427383868545,0.00035219445190794196,468751.1736750081,30292
seame,cs_directionality,F0msemax,has_repetition[T.True],40.39015368860292,4.3913475627898356e-10,468751.1736750081,30292
seame,cs_directionality,F0msemax,C(gender)[T.male],-406.21001057752983,0.0,468751.1736750081,30292
seame,cs_directionality,F0msemax,C(age_bucket)[T.25+],-32.55738189676643,0.14521748956874225,468751.1736750081,30292
seame,cs_directionality,F0msemax,C(age_bucket)[T.<19],20.31535358087673,0.8521931552466416,468751.1736750081,30292
seame,cs_directionality,F0msemax,C(nationality)[T.singaporean],311.57474722401037,1.1678201396637191e-63,468751.1736750081,30292
seame,cs_directionality,F0msemax,is_l1_to_l2,30.893859668182433,0.16506948355351583,468751.1736750081,30292
seame,cs_directionality,F0msemax,is_l1_to_l2:has_discourse_marker[T.True],-8.556593658446353,0.5223461707466912,468751.1736750081,30292
seame,cs_directionality,F0msemax,is_l1_to_l2:C(gender)[T.male],58.36013568429848,1.0712295104060722e-05,468751.1736750081,30292
seame,cs_directionality,F0msemax,is_l1_to_l2:C(age_bucket)[T.25+],-57.18695131398958,0.027590853581836928,468751.1736750081,30292
seame,cs_directionality,F0msemax,is_l1_to_l2:C(age_bucket)[T.<19],82.34585844171667,0.5606259046260781,468751.1736750081,30292
seame,cs_directionality,F0msemax,is_l1_to_l2:C(nationality)[T.singaporean],-108.78539029927714,4.928242803642575e-07,468751.1736750081,30292
seame,cs_directionality,F0tiltmin,Intercept,-279.38559823413595,3.4363806248100034e-48,468544.66606326064,30292
seame,cs_directionality,F0tiltmin,has_discourse_marker[T.True],-27.18073561784778,0.009580451108452546,468544.66606326064,30292
seame,cs_directionality,F0tiltmin,has_repetition[T.True],8.792073228213658,0.172804403012358,468544.66606326064,30292
seame,cs_directionality,F0tiltmin,C(gender)[T.male],6.725403391512396,0.5183478494322957,468544.66606326064,30292
seame,cs_directionality,F0tiltmin,C(age_bucket)[T.25+],140.4501014708032,2.9136163766265666e-10,468544.66606326064,30292
seame,cs_directionality,F0tiltmin,C(age_bucket)[T.<19],700.8563202083012,1.1364221170620934e-10,468544.66606326064,30292
seame,cs_directionality,F0tiltmin,C(nationality)[T.singaporean],178.6428242885931,2.8551493756362997e-22,468544.66606326064,30292
seame,cs_directionality,F0tiltmin,is_l1_to_l2,-51.898277078978055,0.01928612513201987,468544.66606326064,30292
seame,cs_directionality,F0tiltmin,is_l1_to_l2:has_discourse_marker[T.True],36.747072948426414,0.005840412383107542,468544.66606326064,30292
seame,cs_directionality,F0tiltmin,is_l1_to_l2:C(gender)[T.male],91.02329056993543,5.6584097925049134e-12,468544.66606326064,30292
seame,cs_directionality,F0tiltmin,is_l1_to_l2:C(age_bucket)[T.25+],-49.55787896496688,0.0554042775727586,468544.66606326064,30292
seame,cs_directionality,F0tiltmin,is_l1_to_l2:C(age_bucket)[T.<19],-13.080801062434787,0.9260991946199131,468544.66606326064,30292
seame,cs_directionality,F0tiltmin,is_l1_to_l2:C(nationality)[T.singaporean],35.07434313715539,0.10367186787424823,468544.66606326064,30292
seame,cs_directionality,F0mseavg,Intercept,267.03817108281464,9.698311486679214e-53,462962.7278238734,30292
seame,cs_directionality,F0mseavg,has_discourse_marker[T.True],15.520012939227225,0.10479412456054402,462962.7278238734,30292
seame,cs_directionality,F0mseavg,has_repetition[T.True],31.935386252554586,5.686625705591136e-08,462962.7278238734,30292
seame,cs_directionality,F0mseavg,C(gender)[T.male],-361.7442513436491,3.3523985055734e-310,462962.7278238734,30292
seame,cs_directionality,F0mseavg,C(age_bucket)[T.25+],-16.07081387267298,0.428878141806612,462962.7278238734,30292
seame,cs_directionality,F0mseavg,C(age_bucket)[T.<19],166.52346782010386,0.09289144620128621,462962.7278238734,30292
seame,cs_directionality,F0mseavg,C(nationality)[T.singaporean],238.58015554150367,9.122180677480478e-46,462962.7278238734,30292
seame,cs_directionality,F0mseavg,is_l1_to_l2,5.208912964489846,0.7967664737524807,462962.7278238734,30292
seame,cs_directionality,F0mseavg,is_l1_to_l2:has_discourse_marker[T.True],4.786001078311012,0.693802238175991,462962.7278238734,30292
seame,cs_directionality,F0mseavg,is_l1_to_l2:C(gender)[T.male],60.1314806798045,6.024852091916925e-07,462962.7278238734,30292
seame,cs_directionality,F0mseavg,is_l1_to_l2:C(age_bucket)[T.25+],-37.88868473835545,0.10827806849394363,462962.7278238734,30292
seame,cs_directionality,F0mseavg,is_l1_to_l2:C(age_bucket)[T.<19],52.17756409460826,0.6849703757097152,462962.7278238734,30292
seame,cs_directionality,F0mseavg,is_l1_to_l2:C(nationality)[T.singaporean],-63.44764471932996,0.0012482728226808728,462962.7278238734,30292
seame,cs_directionality,F0msemin,Intercept,229.64354131160073,4.151568754165437e-39,463279.33182482934,30292
seame,cs_directionality,F0msemin,has_discourse_marker[T.True],3.2212115222060005,0.7376924546367443,463279.33182482934,30292
seame,cs_directionality,F0msemin,has_repetition[T.True],29.653095582589263,5.321366923769474e-07,463279.33182482934,30292
seame,cs_directionality,F0msemin,C(gender)[T.male],-341.01172059648263,8.171125674554645e-274,463279.33182482934,30292
seame,cs_directionality,F0msemin,C(age_bucket)[T.25+],-3.4769549602433094,0.8647996314227142,463279.33182482934,30292
seame,cs_directionality,F0msemin,C(age_bucket)[T.<19],272.14978403749194,0.006299626616389858,463279.33182482934,30292
seame,cs_directionality,F0msemin,C(nationality)[T.singaporean],181.42326172866686,5.946698365717838e-27,463279.33182482934,30292
seame,cs_directionality,F0msemin,is_l1_to_l2,-26.199623731635544,0.19754819310278027,463279.33182482934,30292
seame,cs_directionality,F0msemin,is_l1_to_l2:has_discourse_marker[T.True],10.539003045632068,0.388454134710868,463279.33182482934,30292
seame,cs_directionality,F0msemin,is_l1_to_l2:C(gender)[T.male],73.76513845611593,1.1334931906849404e-09,463279.33182482934,30292
seame,cs_directionality,F0msemin,is_l1_to_l2:C(age_bucket)[T.25+],-15.759528956058272,0.5063534715156155,463279.33182482934,30292
seame,cs_directionality,F0msemin,is_l1_to_l2:C(age_bucket)[T.<19],34.623769844855985,0.7888508635086144,463279.33182482934,30292
seame,cs_directionality,F0msemin,is_l1_to_l2:C(nationality)[T.singaporean],-19.467696900984357,0.32450292328762487,463279.33182482934,30292
seame,cs_directionality,F0tiltmax,Intercept,-121.53322805602377,7.090876522516762e-14,458603.42837080866,30292
seame,cs_directionality,F0tiltmax,has_discourse_marker[T.True],-11.648947776390411,0.19076906404351843,458603.42837080866,30292
seame,cs_directionality,F0tiltmax,has_repetition[T.True],11.514351079492943,0.03540739995016147,458603.42837080866,30292
seame,cs_directionality,F0tiltmax,C(gender)[T.male],143.55325314104329,4.298315327410069e-59,458603.42837080866,30292
seame,cs_directionality,F0tiltmax,C(age_bucket)[T.25+],66.00537807116876,0.0004806652602987866,458603.42837080866,30292
seame,cs_directionality,F0tiltmax,C(age_bucket)[T.<19],494.23730088060256,8.408594469979071e-08,458603.42837080866,30292
seame,cs_directionality,F0tiltmax,C(nationality)[T.singaporean],213.50342894829117,1.8208203783573327e-42,458603.42837080866,30292
seame,cs_directionality,F0tiltmax,is_l1_to_l2,-17.399324807118692,0.35527054047217166,458603.42837080866,30292
seame,cs_directionality,F0tiltmax,is_l1_to_l2:has_discourse_marker[T.True],4.592733756648013,0.6847509965469603,458603.42837080866,30292
seame,cs_directionality,F0tiltmax,is_l1_to_l2:C(gender)[T.male],15.159760474992808,0.1762926683457512,458603.42837080866,30292
seame,cs_directionality,F0tiltmax,is_l1_to_l2:C(age_bucket)[T.25+],-23.854920077132867,0.277220623916236,458603.42837080866,30292
seame,cs_directionality,F0tiltmax,is_l1_to_l2:C(age_bucket)[T.<19],6.059882778878901,0.9596187868048589,458603.42837080866,30292
seame,cs_directionality,F0tiltmax,is_l1_to_l2:C(nationality)[T.singaporean],5.432178304087946,0.7664820697496733,458603.42837080866,30292
seame,cs_directionality,F0tiltavg,Intercept,-201.87622503009857,4.429074465366122e-37,457165.8648508108,30292
seame,cs_directionality,F0tiltavg,has_discourse_marker[T.True],-18.61005544565843,0.03233412912264093,457165.8648508108,30292
